ID,KOR,ENG,JPN,TAI,KOR,ENG,JPN,TAI
DESC_4591,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4592,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4593,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4594,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4595,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4596,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4597,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4598,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4599,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4600,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4601,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4602,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4603,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4604,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4605,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4606,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4607,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4608,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4609,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4610,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4611,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4612,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4613,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4614,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4615,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4616,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4617,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4618,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4619,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4620,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4621,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4622,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4623,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4624,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4625,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4626,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4627,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4628,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4629,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4630,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4631,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4632,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4633,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4634,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4635,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4636,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4637,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4638,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4639,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4640,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4641,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4642,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4643,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4644,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4645,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4646,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4647,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4648,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4649,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4650,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4651,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4652,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4653,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4654,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4655,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4656,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4657,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4658,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4659,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4660,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4661,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4662,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4663,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4664,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4665,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4666,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4667,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4668,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4669,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4670,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4671,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4672,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4673,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4674,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4675,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4676,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4677,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4678,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4679,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4680,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4681,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4682,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4683,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4684,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4685,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4686,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4687,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4688,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4689,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4690,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4691,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4692,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4693,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4694,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4695,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4696,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4697,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4698,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4699,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4700,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4701,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4702,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4703,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4704,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4705,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4706,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4707,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4708,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4709,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4710,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4711,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4712,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4713,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4714,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4715,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4716,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4717,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4718,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4719,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4720,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4721,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4722,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4723,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4724,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4725,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4726,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4727,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4728,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4729,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4730,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4731,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4732,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4733,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4734,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4735,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4736,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4737,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4738,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4739,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4740,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4741,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4742,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4743,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4744,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4745,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4746,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4747,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4748,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4749,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4750,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4751,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4752,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4753,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4754,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4755,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4756,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4757,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4758,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4759,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4760,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4761,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4762,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4763,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4764,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4765,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4766,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4767,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4768,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4769,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4770,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4771,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4772,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4773,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4774,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4775,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4776,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4777,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4778,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4779,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4780,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4781,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4782,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4783,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4784,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4785,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4786,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4787,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4788,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4789,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4790,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4791,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4792,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4793,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4794,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4795,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4796,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4797,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4798,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4799,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4800,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4801,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4802,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4803,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4804,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4805,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4806,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4807,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4808,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4809,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4810,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4811,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4812,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4813,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4814,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4815,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4816,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4817,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4818,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4819,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4820,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4821,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4822,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4823,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4824,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4825,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4826,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4827,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4828,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4829,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4830,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4831,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4832,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4833,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4834,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4835,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4836,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4837,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4838,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4839,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4840,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
DESC_4841,Korean,English,Japanese,Tailand,Korean,English,Japanese,Tailand
